|id|site_id|title|price|sale_price|currency_id|available_quantity|sold_quantity|buying_mode|listing_type_id|stop_time|condition|permalink|thumbnail|accepts_mercadopago|attributes|original_price|category_id|official_store_id|domain_id|catalog_product_id|tags|order_backend|seller.id|seller.permalink|seller.registration_date|seller.car_dealer|seller.real_estate_agency|seller.tags|installments.quantity|installments.amount|installments.rate|installments.currency_id|address.state_id|address.state_name|address.city_id|address.city_name|shipping.free_shipping|shipping.mode|shipping.tags|shipping.logistic_type|shipping.store_pick_up|seller_address.id|seller_address.comment|seller_address.address_line|seller_address.zip_code|seller_address.country.id|seller_address.country.name|seller_address.state.id|seller_address.state.name|seller_address.city.id|seller_address.city.name|seller_address.latitude|seller_address.longitude|differential_pricing.id|sub_cat|prices
10|MCO586374838|MCO|Receptor Bluetooth Recargable Adaptador De Audio 3.5mm|10990||COP|1|150|buy_it_now|gold_pro|2040-09-28T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-586374838-receptor-bluetooth-recargable-adaptador-de-audio-35mm-_JM|http://mco-s1-p.mlstatic.com/922237-MCO43662834982_102020-I.jpg|True|[{'value_struct': None, 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 3045741222775799, 'value_id': None, 'value_name': 'canguro', 'values': [{'name': 'canguro', 'struct': None, 'source': 3045741222775799, 'id': None}], 'id': 'BRAND', 'name': 'Marca'}, {'values': [{'name': '3 cm', 'struct': {'number': 3, 'unit': 'cm'}, 'source': 3045741222775799, 'id': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'id': 'CABLE_LENGTH', 'value_name': '3 cm', 'value_struct': {'number': 3, 'unit': 'cm'}, 'source': 3045741222775799, 'name': 'Largo del cable', 'value_id': None}, {'id': 'ITEM_CONDITION', 'value_struct': None, 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 3045741222775799, 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 3045741222775799}]}, {'name': 'Modelo', 'value_name': 'receptor bluetooth', 'value_struct': None, 'attribute_group_name': 'Otros', 'id': 'MODEL', 'value_id': None, 'values': [{'struct': None, 'source': 3045741222775799, 'id': None, 'name': 'receptor bluetooth'}], 'attribute_group_id': 'OTHERS', 'source': 3045741222775799}, {'name': 'Largo del paquete', 'value_id': None, 'value_name': '5.8 cm', 'value_struct': {'number': 5.8, 'unit': 'cm'}, 'values': [{'struct': {'number': 5.8, 'unit': 'cm'}, 'source': 4333789534002961, 'id': None, 'name': '5.8 cm'}], 'id': 'PACKAGE_LENGTH', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 4333789534002961}, {'id': 'PACKAGE_WEIGHT', 'value_name': '20 g', 'value_struct': {'number': 20, 'unit': 'g'}, 'attribute_group_id': 'OTHERS', 'source': 4333789534002961, 'name': 'Peso del paquete', 'value_id': None, 'values': [{'name': '20 g', 'struct': {'number': 20, 'unit': 'g'}, 'source': 4333789534002961, 'id': None}], 'attribute_group_name': 'Otros'}]||MCO167791||MCO-AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed', 'best_seller_candidate']|11|568880115|||False|False||12|915.83|0|COP|CO-ANT|Antioquia|TUNPQ01FRGRjNjc4|Medellín|False|me2|['fulfillment']|fulfillment|False|||||CO|Colombia|CO-ANT|Antioquia|TUNPQ01FRGRjNjc4|Medellín|||33602181.0|audio|
11|MCO586757442|MCO|Adaptador Receptor Audio Bluetooth Usb Cable Auxiliar 3.5mm |10990||COP|1|150|buy_it_now|gold_special|2040-09-30T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-586757442-adaptador-receptor-audio-bluetooth-usb-cable-auxiliar-35mm-_JM|http://mco-s1-p.mlstatic.com/646159-MCO43673491549_102020-I.jpg|True|[{'value_struct': None, 'values': [{'id': None, 'name': 'Koneet', 'struct': None, 'source': 3045741222775799}], 'name': 'Marca', 'value_id': None, 'value_name': 'Koneet', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 3045741222775799, 'id': 'BRAND'}, {'id': 'CABLE_LENGTH', 'name': 'Largo del cable', 'value_name': '5 cm', 'value_struct': {'unit': 'cm', 'number': 5}, 'attribute_group_name': 'Otros', 'value_id': None, 'values': [{'id': None, 'name': '5 cm', 'struct': {'number': 5, 'unit': 'cm'}, 'source': 3376461333454861}], 'attribute_group_id': 'OTHERS', 'source': 3376461333454861}, {'source': 3045741222775799, 'values': [{'name': 'Nuevo', 'struct': None, 'source': 3045741222775799, 'id': '2230284'}], 'attribute_group_id': 'OTHERS', 'value_id': '2230284', 'value_name': 'Nuevo', 'value_struct': None, 'attribute_group_name': 'Otros', 'id': 'ITEM_CONDITION', 'name': 'Condición del ítem'}, {'id': 'MODEL', 'name': 'Modelo', 'value_struct': None, 'attribute_group_id': 'OTHERS', 'value_id': None, 'value_name': 'BLUETOOTH', 'values': [{'id': None, 'name': 'BLUETOOTH', 'struct': None, 'source': 3045741222775799}], 'attribute_group_name': 'Otros', 'source': 3045741222775799}, {'values': [{'id': None, 'name': '6.2 cm', 'struct': {'number': 6.2, 'unit': 'cm'}, 'source': 4333789534002961}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 4333789534002961, 'name': 'Largo del paquete', 'value_struct': {'number': 6.2, 'unit': 'cm'}, 'value_name': '6.2 cm', 'id': 'PACKAGE_LENGTH', 'value_id': None}, {'values': [{'id': None, 'name': '20 g', 'struct': {'number': 20, 'unit': 'g'}, 'source': 4333789534002961}], 'source': 4333789534002961, 'id': 'PACKAGE_WEIGHT', 'name': 'Peso del paquete', 'value_id': None, 'value_name': '20 g', 'value_struct': {'number': 20, 'unit': 'g'}, 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}]||MCO167791||MCO-AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']|12|6753085|||False|False||36|305.28|0|COP|CO-MET|Meta|TUNPQ1ZJTDNiNzQ2|Villavicencio|False|me2|['fulfillment']|fulfillment|False|||||CO|Colombia|CO-MET|Meta|TUNPQ1ZJTDNiNzQ2|Villavicencio||||audio|
12|MCO474530784|MCO|Unión / Adaptador Hdmi A Hdmi 1080p Hembra A Hembra|2900||COP|1|250|buy_it_now|gold_special|2038-06-14T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-474530784-union-adaptador-hdmi-a-hdmi-1080p-hembra-a-hembra-_JM|http://mco-s1-p.mlstatic.com/684229-MCO31036877484_062019-I.jpg|True|[{'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'id': 'BRAND', 'value_id': None, 'value_name': 'KONEET', 'source': 4060709329251625, 'name': 'Marca', 'value_struct': None, 'values': [{'name': 'KONEET', 'struct': None, 'source': 4060709329251625, 'id': None}]}, {'id': 'CABLE_LENGTH', 'name': 'Largo del cable', 'value_name': '2 cm', 'values': [{'id': None, 'name': '2 cm', 'struct': {'number': 2, 'unit': 'cm'}, 'source': 4060709329251625}], 'attribute_group_id': 'OTHERS', 'source': 4060709329251625, 'value_id': None, 'value_struct': {'number': 2, 'unit': 'cm'}, 'attribute_group_name': 'Otros'}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 1572}], 'attribute_group_name': 'Otros', 'source': 1572}, {'source': 4060709329251625, 'value_id': None, 'value_name': '2021', 'attribute_group_name': 'Otros', 'values': [{'id': None, 'name': '2021', 'struct': None, 'source': 4060709329251625}], 'attribute_group_id': 'OTHERS', 'id': 'MODEL', 'name': 'Modelo', 'value_struct': None}, {'value_id': None, 'value_struct': {'number': 6, 'unit': 'cm'}, 'attribute_group_name': 'Otros', 'source': 4333789534002961, 'id': 'PACKAGE_LENGTH', 'name': 'Largo del paquete', 'value_name': '6 cm', 'values': [{'name': '6 cm', 'struct': {'unit': 'cm', 'number': 6}, 'source': 4333789534002961, 'id': None}], 'attribute_group_id': 'OTHERS'}, {'value_name': '30 g', 'value_struct': {'number': 30, 'unit': 'g'}, 'values': [{'source': 4333789534002961, 'id': None, 'name': '30 g', 'struct': {'number': 30, 'unit': 'g'}}], 'id': 'PACKAGE_WEIGHT', 'name': 'Peso del paquete', 'value_id': None, 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 4333789534002961}]||MCO167791||MCO-AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']|13|6753085|||False|False||36|80.56|0|COP|CO-MET|Meta|TUNPQ1ZJTDNiNzQ2|Villavicencio|False|me2|['fulfillment']|fulfillment|False|||||CO|Colombia|CO-MET|Meta|TUNPQ1ZJTDNiNzQ2|Villavicencio||||audio|
13|MCO503436051|MCO|Cctv Adaptador De Corriente Para Cctv 12v 1amp |3999||COP|1|500|buy_it_now|gold_pro|2039-05-24T20:26:59.000Z|new|https://articulo.mercadolibre.com.co/MCO-503436051-cctv-adaptador-de-corriente-para-cctv-12v-1amp-_JM|http://mco-s2-p.mlstatic.com/676045-MCO31565457034_072019-I.jpg|True|[{'value_id': '276243', 'value_struct': None, 'id': 'BRAND', 'name': 'Marca', 'value_name': 'Genérica', 'values': [{'id': '276243', 'name': 'Genérica', 'struct': None, 'source': 3376461333454861}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 3376461333454861}, {'name': 'Largo del cable', 'value_struct': {'number': 20, 'unit': 'cm'}, 'attribute_group_name': 'Otros', 'attribute_group_id': 'OTHERS', 'source': 4060709329251625, 'id': 'CABLE_LENGTH', 'value_id': None, 'value_name': '20 cm', 'values': [{'id': None, 'name': '20 cm', 'struct': {'number': 20, 'unit': 'cm'}, 'source': 4060709329251625}]}, {'value_name': 'Nuevo', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 1572}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'source': 1572}, {'value_struct': None, 'values': [{'id': None, 'name': 'ADA12/1', 'struct': None, 'source': 4060709329251625}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'id': 'MODEL', 'name': 'Modelo', 'value_id': None, 'value_name': 'ADA12/1', 'source': 4060709329251625}]||MCO167791||MCO-AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|14|148940733|||False|False||12|333.25|0|COP|CO-DC|Bogotá D.C.|TUNPQ0VORzkzMTUz|Engativá|False|me2|[]|xd_drop_off|False|||||CO|Colombia|CO-DC|Bogotá D.C.|TUNPQ0VORzkzMTUz|Engativá|||33602181.0|audio|
14|MCO539116150|MCO|Adaptador Europeo Viajero Convertidor Universal|11500||COP|50|200|buy_it_now|gold_special|2040-03-04T13:54:40.000Z|new|https://articulo.mercadolibre.com.co/MCO-539116150-adaptador-europeo-viajero-convertidor-universal-_JM|http://mco-s1-p.mlstatic.com/956054-MCO40324206272_012020-I.jpg|True|[{'attribute_group_name': 'Otros', 'source': 7092, 'name': 'Marca', 'value_struct': None, 'attribute_group_id': 'OTHERS', 'values': [{'id': None, 'name': 'n', 'struct': None, 'source': 7092}], 'id': 'BRAND', 'value_id': None, 'value_name': 'n'}, {'name': 'Largo del cable', 'value_id': None, 'values': [{'source': 7092, 'id': None, 'name': '10 cm', 'struct': {'number': 10, 'unit': 'cm'}}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'id': 'CABLE_LENGTH', 'value_name': '10 cm', 'value_struct': {'number': 10, 'unit': 'cm'}, 'source': 7092}, {'value_struct': None, 'attribute_group_id': 'OTHERS', 'value_name': 'Nuevo', 'name': 'Condición del ítem', 'value_id': '2230284', 'values': [{'name': 'Nuevo', 'struct': None, 'source': 1, 'id': '2230284'}], 'attribute_group_name': 'Otros', 'source': 1, 'id': 'ITEM_CONDITION'}, {'value_struct': None, 'values': [{'id': None, 'name': 'Qyn', 'struct': None, 'source': 7092}], 'source': 7092, 'name': 'Modelo', 'value_id': None, 'value_name': 'Qyn', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'id': 'MODEL'}, {'value_name': '8.4 cm', 'value_struct': {'number': 8.4, 'unit': 'cm'}, 'values': [{'name': '8.4 cm', 'struct': {'number': 8.4, 'unit': 'cm'}, 'source': 4333789534002961, 'id': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 4333789534002961, 'id': 'PACKAGE_LENGTH', 'name': 'Largo del paquete', 'value_id': None}, {'id': 'PACKAGE_WEIGHT', 'name': 'Peso del paquete', 'value_id': None, 'value_name': '100 g', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': {'number': 100, 'unit': 'g'}, 'values': [{'id': None, 'name': '100 g', 'struct': {'number': 100, 'unit': 'g'}, 'source': 4333789534002961}], 'source': 4333789534002961}]||MCO167791||MCO-AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed', 'best_seller_candidate']|15|99074444|||False|False||36|319.44|0|COP|CO-DC|Bogotá D.C.|TUNPQ0FOVDMyNjIx|Antonio Nariño|False|me2|['fulfillment', 'self_service_out']|fulfillment|False|||||CO|Colombia|CO-DC|Bogotá D.C.|TUNPQ0FOVDMyNjIx|Antonio Nariño||||audio|
15|MCO571187786|MCO|Adaptador Convertidor Cable Splitter Microfono Audifono Gb |15800||COP|1|150|buy_it_now|gold_pro|2040-07-11T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-571187786-adaptador-convertidor-cable-splitter-microfono-audifono-gb-_JM|http://mco-s1-p.mlstatic.com/742719-MCO42789211201_072020-I.jpg|True|[{'value_id': '2103632', 'value_struct': None, 'values': [{'id': '2103632', 'name': 'Otras Marcas', 'struct': None, 'source': 3376461333454861}], 'attribute_group_id': 'OTHERS', 'source': 3376461333454861, 'id': 'BRAND', 'name': 'Marca', 'value_name': 'Otras Marcas', 'attribute_group_name': 'Otros'}, {'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 3376461333454861, 'value_name': '20 cm', 'value_struct': {'number': 20, 'unit': 'cm'}, 'values': [{'name': '20 cm', 'struct': {'number': 20, 'unit': 'cm'}, 'source': 3376461333454861, 'id': None}], 'id': 'CABLE_LENGTH', 'name': 'Largo del cable', 'value_id': None}, {'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 2860837171021627}], 'source': 2860837171021627, 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'id': 'ITEM_CONDITION', 'name': 'Condición del ítem'}, {'id': 'MODEL', 'value_struct': None, 'values': [{'source': 3376461333454861, 'id': None, 'name': '1 HEMBRAS 2 MACHO', 'struct': None}], 'name': 'Modelo', 'value_id': None, 'value_name': '1 HEMBRAS 2 MACHO', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 3376461333454861}]||MCO167791||MCO-AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed', 'best_seller_candidate']|16|324859127|||False|False||12|1316.67|0|COP|CO-VAC|Valle Del Cauca|TUNPQ0NBTDYyZDA0|Cali|False|me2|['fulfillment']|fulfillment|False|||||CO|Colombia|CO-VAC|Valle Del Cauca|TUNPQ0NBTDYyZDA0|Cali|||33602181.0|audio|
16|MCO502939975|MCO|Convertidor Adaptador De Rca A Hdmi Video Full Hd 1080p|25900||COP|1|500|buy_it_now|gold_special|2039-02-02T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-502939975-convertidor-adaptador-de-rca-a-hdmi-video-full-hd-1080p-_JM|http://mco-s2-p.mlstatic.com/733774-MCO31856219814_082019-I.jpg|True|[{'id': 'ITEM_CONDITION', 'value_name': 'Nuevo', 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 1572}], 'attribute_group_name': 'Otros', 'source': 1572, 'name': 'Condición del ítem', 'value_id': '2230284', 'value_struct': None, 'attribute_group_id': 'OTHERS'}, {'attribute_group_name': 'Otros', 'source': 7092, 'name': 'Modelo', 'value_struct': None, 'values': [{'id': None, 'name': 'RCA A HDMI', 'struct': None, 'source': 7092}], 'attribute_group_id': 'OTHERS', 'id': 'MODEL', 'value_id': None, 'value_name': 'RCA A HDMI'}]||MCO167791||MCO-AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']|17|249915052|||False|False||36|719.44|0|COP|CO-DC|Bogotá D.C.|TUNPQ1JBRjkyNTA2|Rafael Uribe Uribe|False|me2|['self_service_in']|cross_docking|False|||||CO|Colombia|CO-DC|Bogotá D.C.|TUNPQ1JBRjkyNTA2|Rafael Uribe Uribe||||audio|
17|MCO497620254|MCO|Receptor Adaptador Bluetooth 3.5  Manos Libres Inalambrico|12900||COP|50|250|buy_it_now|gold_pro|2038-12-09T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-497620254-receptor-adaptador-bluetooth-35-manos-libres-inalambrico-_JM|http://mco-s1-p.mlstatic.com/859792-MCO44622306208_012021-I.jpg|True|[{'attribute_group_name': 'Otros', 'id': 'BRAND', 'values': [{'name': None, 'struct': None, 'source': 3376461333454861, 'id': '-1'}], 'value_name': None, 'value_struct': None, 'attribute_group_id': 'OTHERS', 'source': 3376461333454861, 'name': 'Marca', 'value_id': '-1'}, {'attribute_group_id': 'OTHERS', 'source': 8492822877720875, 'id': 'CABLE_LENGTH', 'value_id': None, 'value_struct': {'number': 3.5, 'unit': 'manos'}, 'values': [{'id': None, 'name': '3.5 manos', 'struct': {'number': 3.5, 'unit': 'manos'}, 'source': 8492822877720875}], 'attribute_group_name': 'Otros', 'name': 'Largo del cable', 'value_name': '3.5 manos'}, {'name': 'Condición del ítem', 'value_id': '2230284', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 1572}], 'id': 'ITEM_CONDITION', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 1572, 'value_name': 'Nuevo'}, {'name': 'Modelo', 'values': [{'id': '-1', 'name': None, 'struct': None, 'source': 3376461333454861}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'id': 'MODEL', 'value_id': '-1', 'value_name': None, 'value_struct': None, 'source': 3376461333454861}]||MCO167791||MCO-AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|18|256669196|||False|False||12|1075.0|0|COP|CO-DC|Bogotá D.C.|TUNPQ01BUjU5NzU1|Martires|False|me2|['self_service_in']|cross_docking|False|||||CO|Colombia|CO-DC|Bogotá D.C.|TUNPQ01BUjU5NzU1|Martires|||33602181.0|audio|
18|MCO570904700|MCO|Transmisor Y Receptor Sonido Bluetooth Digital Carro Equipo|45990||COP|1|100|buy_it_now|gold_pro|2040-07-10T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-570904700-transmisor-y-receptor-sonido-bluetooth-digital-carro-equipo-_JM|http://mco-s1-p.mlstatic.com/959328-MCO44173206665_112020-I.jpg|True|[{'values': [{'id': None, 'name': 'bt5 Transmisor de SONIDO', 'struct': None, 'source': 3376461333454861}], 'attribute_group_id': 'OTHERS', 'value_id': None, 'value_name': 'bt5 Transmisor de SONIDO', 'value_struct': None, 'attribute_group_name': 'Otros', 'source': 3376461333454861, 'id': 'BRAND', 'name': 'Marca'}, {'value_struct': None, 'values': [{'name': 'Nuevo', 'struct': None, 'source': 7092, 'id': '2230284'}], 'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 7092, 'value_id': '2230284', 'value_name': 'Nuevo'}, {'value_id': None, 'value_name': '10.4 cm', 'values': [{'id': None, 'name': '10.4 cm', 'struct': {'number': 10.4, 'unit': 'cm'}, 'source': 4333789534002961}], 'attribute_group_name': 'Otros', 'source': 4333789534002961, 'name': 'Largo del paquete', 'value_struct': {'unit': 'cm', 'number': 10.4}, 'attribute_group_id': 'OTHERS', 'id': 'PACKAGE_LENGTH'}, {'id': 'PACKAGE_WEIGHT', 'name': 'Peso del paquete', 'value_name': '60 g', 'values': [{'id': None, 'name': '60 g', 'struct': {'number': 60, 'unit': 'g'}, 'source': 4333789534002961}], 'attribute_group_id': 'OTHERS', 'value_id': None, 'value_struct': {'number': 60, 'unit': 'g'}, 'attribute_group_name': 'Otros', 'source': 4333789534002961}]||MCO3698||MCO-ELECTRONIC_ACCESSORIES_AND_SPARE_PARTS||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']|19|86467128|||False|False||12|3832.5|0|COP|CO-ANT|Antioquia|TUNPQ01FRGRjNjc4|Medellín|False|me2|['fulfillment']|fulfillment|False|||||CO|Colombia|CO-ANT|Antioquia|TUNPQ01FRGRjNjc4|Medellín|||33602181.0|audio|
19|MCO583243743|MCO|Láser Apuntador Con Linterna + Pilas De Repuesto |6500||COP|1|100|buy_it_now|gold_special|2040-09-12T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-583243743-laser-apuntador-con-linterna-pilas-de-repuesto-_JM|http://mco-s2-p.mlstatic.com/741497-MCO43965922087_112020-I.jpg|True|[{'attribute_group_name': 'Otros', 'source': 2860837171021627, 'id': 'BRAND', 'name': 'Marca', 'attribute_group_id': 'OTHERS', 'values': [{'id': '2136647', 'name': 'CR', 'struct': None, 'source': 2860837171021627}], 'value_id': '2136647', 'value_name': 'CR', 'value_struct': None}, {'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_name': 'Otros', 'source': 2860837171021627, 'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 2860837171021627}], 'attribute_group_id': 'OTHERS'}, {'id': 'MODEL', 'value_name': 'L1301', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'name': 'Modelo', 'value_id': None, 'value_struct': None, 'values': [{'struct': None, 'source': 2860837171021627, 'id': None, 'name': 'L1301'}], 'source': 2860837171021627}]||MCO441918||MCO-LASER_POINTERS||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']|20|173677401|||False|False||36|180.56|0|COP|CO-DC|Bogotá D.C.|TUNPQ0ZPTjcyNzAz|Fontibón|False|me2|['self_service_in']|xd_drop_off|False|||||CO|Colombia|CO-DC|Bogotá D.C.|TUNPQ0ZPTjcyNzAz|Fontibón||||audio|
20|MCO446227390|MCO|Logitech, Receptor De Audio Bluetooth, Streaming Inalámbrico|109900||COP|1|500|buy_it_now|gold_special|2037-05-11T02:13:03.000Z|new|https://articulo.mercadolibre.com.co/MCO-446227390-logitech-receptor-de-audio-bluetooth-streaming-inalambrico-_JM|http://mco-s1-p.mlstatic.com/949899-MCO43003996934_082020-I.jpg|True|[{'value_name': 'Logitech', 'source': 3376461333454861, 'name': 'Marca', 'value_id': '15788', 'value_struct': None, 'values': [{'id': '15788', 'name': 'Logitech', 'struct': None, 'source': 3376461333454861}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'id': 'BRAND'}, {'value_struct': None, 'values': [{'source': 1, 'id': '2230284', 'name': 'Nuevo', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 1, 'id': 'ITEM_CONDITION', 'value_id': '2230284', 'value_name': 'Nuevo', 'name': 'Condición del ítem'}]|148999.0|MCO3698|151.0|MCO-ELECTRONIC_ACCESSORIES_AND_SPARE_PARTS||['dragged_bids_and_visits', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|21|206275228|||False|False||36|3052.78|0|COP|CO-DC|Bogotá D.C.|TUNPQ1RFVTY1OTk1|Teusaquillo|True|me2|['self_service_in', 'mandatory_free_shipping']|cross_docking|False|||||CO|Colombia|CO-DC|Bogotá D.C.|TUNPQ1RFVTY1OTk1|Teusaquillo||||audio|
21|MCO517196474|MCO|Splitter Adaptador Jack 3.5mm Micrófono Audífono Convertidor|12990||COP|1|200|buy_it_now|gold_special|2039-06-07T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-517196474-splitter-adaptador-jack-35mm-microfono-audifono-convertidor-_JM|http://mco-s1-p.mlstatic.com/870406-MCO31565461131_072019-I.jpg|True|[{'id': 'BRAND', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'name': 'Marca', 'value_id': '276243', 'value_name': 'Genérica', 'value_struct': None, 'values': [{'struct': None, 'source': 3376461333454861, 'id': '276243', 'name': 'Genérica'}], 'source': 3376461333454861}, {'name': 'Largo del cable', 'value_name': None, 'value_struct': None, 'values': [{'id': '-1', 'name': None, 'struct': None, 'source': 3376461333454861}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 3376461333454861, 'id': 'CABLE_LENGTH', 'value_id': '-1'}, {'name': 'Condición del ítem', 'value_name': 'Nuevo', 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 1572}], 'id': 'ITEM_CONDITION', 'value_struct': None, 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 1572, 'value_id': '2230284'}, {'value_id': None, 'value_struct': None, 'source': 3376461333454861, 'attribute_group_name': 'Otros', 'id': 'MODEL', 'name': 'Modelo', 'value_name': '3.5 mm', 'values': [{'struct': None, 'source': 3376461333454861, 'id': None, 'name': '3.5 mm'}], 'attribute_group_id': 'OTHERS'}]||MCO432569||MCO-AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']|22|198056306|||False|False||36|360.83|0|COP|CO-DC|Bogotá D.C.|TUNPQ0NIQTk2OTI1|Chapinero|False|me2|['self_service_in']|cross_docking|False|||||CO|Colombia|CO-DC|Bogotá D.C.|TUNPQ0NIQTk2OTI1|Chapinero||||audio|
